Area,Perimeter,Major Axis Length,Minor Axis Length,Eccentricity,Convex Area,Extent,Class
11184,416.92,171.38,83.96,0.87,11349,0.65,0
10993,422.52,174.54,80.97,0.89,11179,0.66,0
12876,445.76,177.98,93.84,0.85,13200,0.73,0
11393,428.28,177.33,82.81,0.88,11627,0.69,0
9975,393.19,161.06,79.77,0.87,10162,0.77,0
12473,440.93,180.65,88.56,0.87,12673,0.63,0
11593,442.67,189.77,78.48,0.91,11806,0.63,0
10788,402.33,160.87,86.55,0.84,10961,0.76,0
9322,385.42,157.35,76.35,0.87,9566,0.64,0
10819,409.15,164.46,84.92,0.86,10988,0.72,0
11669,417.84,170.13,87.81,0.86,11847,0.77,0
13029,460.42,184.95,91.33,0.87,13410,0.76,0
9495,386.59,160.57,75.86,0.88,9640,0.67,0
10645,417.8,172.54,79.69,0.89,10838,0.61,0
10880,394.64,153.79,90.99,0.81,11057,0.75,0
12198,440.2,180.96,86.97,0.88,12412,0.6,0
12309,434.38,179,88.1,0.87,12462,0.68,0
12067,438.88,177.98,87.74,0.87,12423,0.67,0
11422,429.2,178.56,82.39,0.89,11668,0.69,0
10293,413.29,171.64,77.05,0.89,10560,0.59,0
12715,462.62,197.49,82.39,0.91,12924,0.68,0
11993,427.54,168.5,91.96,0.84,12286,0.64,0
11932,436.76,178.32,86.79,0.87,12152,0.6,0
12282,430.76,173.74,90.92,0.85,12484,0.66,0
10638,407.21,168.55,81.19,0.88,10834,0.68,0
11578,431.51,181.23,82.67,0.89,11747,0.62,0
11944,424.55,171.62,89.76,0.85,12177,0.63,0
10074,397.4,166.99,77.15,0.89,10249,0.7,0
11247,418.08,174.8,82.58,0.88,11407,0.79,0
11562,424.97,174.39,85.49,0.87,11739,0.76,0
12989,450.24,182.64,91.99,0.86,13259,0.64,0
12558,453.23,192.46,84.11,0.9,12747,0.79,0
7551,369.06,163.41,59.53,0.93,7723,0.76,0
11353,418.51,166.99,87.75,0.85,11587,0.64,0
9371,394.43,169.18,70.86,0.91,9528,0.78,0
10878,410.72,168.8,82.69,0.87,11079,0.69,0
11322,415.89,169.72,85.8,0.86,11512,0.61,0
10586,423.75,181.4,75.15,0.91,10760,0.79,0
11428,418.61,168.18,87.3,0.85,11589,0.63,0
9908,401,170.6,74.51,0.9,10075,0.59,0
12273,441.19,182.1,86.59,0.88,12469,0.62,0
10482,402.52,164.54,82.03,0.87,10679,0.62,0
12228,441.16,176.11,90.81,0.86,12587,0.69,0
12074,435.08,181.39,85.69,0.88,12257,0.7,0
9360,399.39,171.01,70.23,0.91,9533,0.69,0
11447,419.62,163.92,91.27,0.83,11831,0.73,0
10949,417.41,168.08,84.67,0.86,11280,0.62,0
13808,466.78,190.81,93.23,0.87,14023,0.62,0
12261,457.51,201.02,78.16,0.92,12431,0.81,0
11496,440.47,185.72,79.86,0.9,11759,0.75,0
10638,407.66,166.21,82.36,0.87,10912,0.65,0
11835,418.71,168.21,90.16,0.84,12025,0.67,0
10083,402.93,169.03,76.98,0.89,10283,0.64,0
12780,437.03,175.12,93.66,0.84,12940,0.71,0
12802,457.66,192.06,85.54,0.9,13001,0.76,0
10589,439.71,191.7,71.42,0.93,10817,0.51,0
11502,429.74,178.26,83.29,0.88,11715,0.77,0
12415,439,181.11,88.23,0.87,12586,0.6,0
14217,472.32,196.74,92.9,0.88,14426,0.6,0
10842,434.27,179.43,79.01,0.9,11251,0.55,0
12003,433.52,178.55,86.43,0.88,12171,0.77,0
11630,425.52,173.1,87.19,0.86,11766,0.78,0
12267,429.69,171.37,92.46,0.84,12520,0.78,0
10297,397.13,160.83,82.36,0.86,10488,0.78,0
10821,418,176.56,79.09,0.89,10986,0.59,0
11393,415.8,164.91,88.9,0.84,11638,0.7,0
11901,436.14,174.57,88.45,0.86,12172,0.58,0
11759,429.34,169.33,89.8,0.85,12011,0.67,0
12573,444.96,180.37,89.74,0.87,12827,0.66,0
12325,454.05,192.7,82.55,0.9,12583,0.79,0
13443,459.73,188.01,92.69,0.87,13707,0.74,0
12171,431.95,174.38,90.05,0.86,12366,0.62,0
13580,460.55,192.76,90.22,0.88,13753,0.79,0
11681,422.05,174.09,85.92,0.87,11832,0.61,0
12110,421.95,164.97,94.69,0.82,12319,0.66,0
12666,453.68,191.36,85.14,0.9,12866,0.67,0
11623,427.47,178.89,83.56,0.88,11798,0.63,0
10727,406.45,168.96,81.32,0.88,10868,0.8,0
13683,461.57,189.25,93.11,0.87,13944,0.63,0
14142,470.71,180.7,101.76,0.83,14709,0.7,0
12808,466.92,197.17,83.79,0.91,13186,0.54,0
13923,462.7,189.53,94.53,0.87,14186,0.73,0
11488,416.38,170.4,86.14,0.86,11663,0.75,0
13347,461.87,193.53,88.69,0.89,13536,0.78,0
9741,430.56,180.07,71.17,0.92,10204,0.76,0
12708,437.45,174.36,93.85,0.84,12893,0.64,0
12448,443.97,187.1,85.65,0.89,12621,0.63,0
10719,418.67,175.01,78.83,0.89,10983,0.64,0
11353,418.76,169.48,86.2,0.86,11510,0.62,0
12382,453.6,190.13,83.85,0.9,12605,0.64,0
12657,455.18,189.77,85.69,0.89,12926,0.77,0
11232,427.43,180.44,80.57,0.89,11424,0.6,0
11206,427.14,171.68,84.99,0.87,11588,0.61,0
12278,453.69,184.05,86.66,0.88,12601,0.63,0
12547,434.94,174.38,92.45,0.85,12856,0.78,0
10910,445.27,190.25,73.88,0.92,11229,0.63,0
10213,430.04,187.31,69.94,0.93,10392,0.56,0
12557,443.01,177.73,91.6,0.86,12896,0.64,0
12193,436.29,182.63,85.26,0.88,12336,0.68,0
10577,402.17,162.59,83.96,0.86,10771,0.76,0
12095,444.03,186.07,83.81,0.89,12290,0.7,0
11879,446.14,187.91,81.59,0.9,12095,0.65,0
12784,448.35,186.12,88.23,0.88,12937,0.6,0
13172,450.29,178.62,95.82,0.84,13499,0.64,0
12532,454.07,186.86,87.04,0.88,12888,0.63,0
11962,429.18,175.89,87.97,0.87,12152,0.79,0
12890,462.8,190.34,87.72,0.89,13227,0.59,0
13328,462.26,187.23,91.64,0.87,13606,0.61,0
11811,427.75,170.1,89.35,0.85,12066,0.65,0
13426,460.23,187.67,91.78,0.87,13666,0.65,0
11511,438.97,182.59,81.36,0.9,11806,0.66,0
11810,444.35,187.81,80.47,0.9,11977,0.57,0
12974,460.3,192.93,86.72,0.89,13232,0.6,0
12726,455.35,188.78,86.94,0.89,13010,0.77,0
11644,444.63,186.58,80.91,0.9,11850,0.61,0
12317,442.81,179.34,88.76,0.87,12589,0.66,0
11711,423.94,175.12,85.91,0.87,11866,0.81,0
12604,452.73,182.72,89.78,0.87,12945,0.74,0
11929,439.9,177.01,87.95,0.87,12262,0.59,0
10911,424.56,173.75,81.32,0.88,11135,0.65,0
11585,428.37,171.56,87.44,0.86,11939,0.61,0
11492,419.3,165.43,89.53,0.84,11747,0.79,0
12434,450.5,176.91,91.68,0.86,12847,0.61,0
12503,446.31,177.34,91.16,0.86,12777,0.63,0
11665,430.44,172.6,87.71,0.86,11972,0.61,0
11183,414.35,170.65,83.88,0.87,11321,0.62,0
11850,440.86,178.62,86.17,0.88,12201,0.78,0
13410,464.78,186.43,93.29,0.87,13894,0.72,0
11031,421.29,172.67,82.6,0.88,11298,0.73,0
11757,441.24,182.6,82.92,0.89,11967,0.6,0
11199,421.04,170.69,85.02,0.87,11405,0.8,0
10326,427.73,174.47,77.73,0.9,10691,0.61,0
12831,446.63,181.87,90.23,0.87,13061,0.67,0
12085,431.21,168.88,92.55,0.84,12279,0.7,0
13012,466.12,196.23,85.12,0.9,13242,0.58,0
9236,394.34,160.93,74.25,0.89,9465,0.58,0
11679,417.83,170.57,87.64,0.86,11853,0.79,0
11145,421.24,170.03,84.58,0.87,11376,0.64,0
14414,476.32,194.86,94.99,0.87,14664,0.66,0
12876,448.44,179.54,92.55,0.86,13229,0.7,0
11840,432.38,175.84,86.65,0.87,12032,0.63,0
10457,402.06,157.96,85.7,0.84,10719,0.68,0
11243,419.03,168.21,86.01,0.86,11421,0.64,0
11080,424.77,175.18,81.34,0.89,11337,0.58,0
12908,462.21,185.85,89.39,0.88,13199,0.73,0
12308,436.64,174.94,90.62,0.86,12544,0.69,0
11831,428.7,167.42,92.25,0.83,12116,0.77,0
12025,447.23,184.91,84.15,0.89,12373,0.65,0
12758,451.37,180.74,91.56,0.86,13170,0.65,0
10702,409.27,160.7,85.87,0.85,10990,0.69,0
11732,441.12,176.48,86.19,0.87,12076,0.64,0
11898,420.78,166.08,92.48,0.83,12133,0.76,0
10187,404.97,160.23,82.33,0.86,10489,0.62,0
12205,438.36,174.44,90.33,0.86,12491,0.62,0
14186,490.71,198.14,92.54,0.88,14721,0.59,0
10497,417.51,169.24,80.12,0.88,10753,0.58,0
11884,434.84,172.13,89.21,0.86,12184,0.63,0
10952,421.11,176.87,79.62,0.89,11105,0.58,0
12792,443.73,179.13,92.19,0.86,13044,0.79,0
12512,454.51,186.95,86.58,0.89,12817,0.57,0
11814,424.53,172.86,87.36,0.86,11970,0.74,0
12376,455.73,188.82,85.17,0.89,12702,0.56,0
10917,420.91,176.43,80.18,0.89,11128,0.66,0
12293,445.69,181.88,87.03,0.88,12524,0.78,0
11191,431.06,184.31,78.08,0.91,11358,0.79,0
12364,442.86,175.36,91.61,0.85,12679,0.62,0
10651,411,167.18,82.51,0.87,10893,0.68,0
11515,425.5,177.84,83.03,0.88,11672,0.81,0
12670,462.91,190.21,86.22,0.89,13047,0.71,0
13166,465.97,195.91,86.01,0.9,13383,0.66,0
11501,428.5,180.49,81.41,0.89,11676,0.68,0
11303,423.95,173.84,83.38,0.88,11527,0.62,0
11508,429.2,178.31,83.02,0.88,11772,0.79,0
12502,431.31,172.9,92.57,0.84,12679,0.81,0
10296,415.75,172.33,77.06,0.89,10514,0.61,0
11299,429.44,174.44,84.42,0.88,11663,0.61,0
10231,404.36,159.64,82.99,0.85,10640,0.63,0
11097,436.14,182.74,78.44,0.9,11472,0.63,0
9127,381.88,160.8,72.84,0.89,9260,0.59,0
11014,413.44,165.75,86.55,0.85,11182,0.58,0
12709,446.2,180.2,90.74,0.86,12958,0.63,0
13154,451.56,179.95,94.31,0.85,13428,0.65,0
14104,467.8,189.49,95.65,0.86,14409,0.79,0
12906,449.79,180.68,92.47,0.86,13278,0.64,0
10533,411.01,168.52,80.83,0.88,10834,0.64,0
12416,441.93,175.21,91.56,0.85,12738,0.63,0
9802,412.37,176.17,71.48,0.91,9991,0.57,0
13003,478.59,197.88,85.53,0.9,13402,0.59,0
10148,408.23,168.73,77.14,0.89,10409,0.58,0
10085,404.68,168.4,77.3,0.89,10342,0.57,0
10462,415.77,169.77,80.69,0.88,10789,0.75,0
11459,435.45,175.31,85.23,0.87,11833,0.58,0
12408,437.01,179.74,88.83,0.87,12598,0.64,0
10949,420.17,176.25,79.89,0.89,11132,0.58,0
11241,417.16,169.25,85.46,0.86,11390,0.63,0
11937,427.33,172.93,88.59,0.86,12111,0.77,0
9994,406.64,173.1,74.47,0.9,10123,0.81,0
11203,424.8,176.5,82.42,0.88,11406,0.58,0
12311,446.18,182.65,86.83,0.88,12608,0.69,0
11999,440.67,176.7,88.94,0.86,12483,0.65,0
11029,415.05,176.21,80.01,0.89,11182,0.63,0
10527,403.35,163.07,83.84,0.86,10725,0.64,0
12271,443.79,179.84,87.74,0.87,12510,0.62,0
11623,424.36,167.4,90.13,0.84,11990,0.76,0
11549,432.62,170.76,88.05,0.86,11910,0.62,0
11872,429.54,180.08,84.38,0.88,12041,0.64,0
11717,430.92,174.64,86.09,0.87,11948,0.65,0
11543,428.6,175.37,85.06,0.87,11859,0.67,0
9598,397,172.01,72.28,0.91,9766,0.8,0
11770,429.24,177.58,85.31,0.88,11938,0.59,0
10481,413.72,174.16,77.66,0.9,10648,0.81,0
11318,427.76,175.57,83.88,0.88,11628,0.59,0
10871,416.54,171.44,82.23,0.88,11156,0.6,0
10453,411.45,175.73,76.62,0.9,10589,0.81,0
11087,432.38,177.5,80.54,0.89,11380,0.59,0
12593,432.18,171.48,93.93,0.84,12785,0.66,0
9878,406.98,169.37,74.98,0.9,10098,0.58,0
11734,430.28,181.89,82.56,0.89,11875,0.8,0
11835,431.03,180.46,84.14,0.88,12016,0.63,0
11699,434.89,178.23,85.45,0.88,12005,0.59,0
10921,425.01,175.64,80.61,0.89,11271,0.77,0
12544,437.27,175.67,91.52,0.85,12753,0.79,0
10662,415.27,172.58,79.81,0.89,10945,0.73,0
10984,417,171.72,82.51,0.88,11199,0.75,0
12573,461.47,192.9,84.57,0.9,12893,0.55,0
12318,442.59,189.56,83.2,0.9,12495,0.65,0
12563,457.36,183.51,88.7,0.88,12877,0.59,0
12024,432.42,172.91,89.97,0.85,12323,0.63,0
12062,432.62,175.9,88.78,0.86,12318,0.62,0
11889,428.7,173.63,88.44,0.86,12113,0.61,0
12076,443.99,181.71,85.56,0.88,12329,0.65,0
12746,446.13,182.34,89.76,0.87,12993,0.81,0
10858,412.22,166.96,84.07,0.86,11171,0.79,0
11723,427.63,175.98,85.71,0.87,11916,0.8,0
11302,418.95,172.09,84.02,0.87,11501,0.62,0
11176,418.06,171.32,83.94,0.87,11387,0.8,0
8992,377.33,158.28,73.06,0.89,9105,0.59,0
11123,426.86,181.08,79,0.9,11362,0.76,0
8709,383.53,164.19,67.93,0.91,8873,0.77,0
10458,396.09,161.55,83.17,0.86,10642,0.7,0
9854,397.07,169.15,74.63,0.9,9992,0.72,0
10863,411.62,168.27,83.17,0.87,11057,0.7,0
12148,440.62,184.95,84.7,0.89,12328,0.63,0
11014,411.22,167.13,85.08,0.86,11185,0.7,0
10617,425.48,180.5,76.53,0.91,10911,0.77,0
11548,433.51,176.98,84.35,0.88,11821,0.69,0
12431,437.66,178.19,89.49,0.86,12657,0.74,0
9577,403.17,174.98,70.27,0.92,9769,0.63,0
12315,444.62,183.18,86.46,0.88,12523,0.61,0
12361,443.82,178.17,89.32,0.87,12581,0.78,0
11865,426.73,170.87,89.46,0.85,12085,0.64,0
10889,409.02,165.92,84.85,0.86,11123,0.8,0
10359,409.51,173.34,76.88,0.9,10510,0.57,0
11748,433.77,178.34,85.63,0.88,12053,0.65,0
10901,410.39,174.7,79.86,0.89,11038,0.83,0
10566,405.3,164.95,82.93,0.86,10834,0.6,0
11857,433.2,177.91,86.17,0.87,12171,0.72,0
10620,404.93,164.52,83.3,0.86,10863,0.76,0
10622,408.03,166.33,81.88,0.87,10808,0.62,0
13133,450.13,179.15,94.11,0.85,13351,0.64,0
11034,414.5,169.08,84.23,0.87,11256,0.77,0
11051,421.35,166.91,85.75,0.86,11421,0.69,0
10627,411.44,172.26,79.84,0.89,10800,0.8,0
11540,427.32,174.08,85.42,0.87,11829,0.75,0
11494,433.06,171.58,86.88,0.86,11858,0.76,0
12253,437.94,177.75,89.39,0.86,12595,0.61,0
13089,458.08,182.11,92.59,0.86,13562,0.71,0
12267,438.26,175.59,90.19,0.86,12519,0.62,0
9646,390.96,162.01,76.32,0.88,9815,0.68,0
12115,449.2,187.59,83.37,0.9,12440,0.57,0
10189,454.32,180.74,73.33,0.91,11000,0.52,0
10628,418.3,171.82,80.33,0.88,10828,0.72,0
10962,418.66,171.64,82.8,0.88,11258,0.72,0
12620,458.89,193.9,84.09,0.9,12866,0.75,0
12164,443.73,185.8,84.33,0.89,12442,0.64,0
12763,454.9,185.23,89.68,0.87,13081,0.62,0
10509,405.06,166.5,81.15,0.87,10722,0.67,0
10570,419.95,181.81,74.52,0.91,10781,0.59,0
10264,410.14,169.6,78,0.89,10572,0.6,0
11502,423.83,167.89,88.35,0.85,11770,0.63,0
12387,449.14,185.4,86.05,0.89,12662,0.72,0
11339,423.97,171.71,85.36,0.87,11531,0.68,0
11063,418.77,171.65,83.66,0.87,11318,0.8,0
11365,421.18,179.13,81.11,0.89,11499,0.65,0
12042,433.77,178.78,86.53,0.88,12257,0.79,0
11532,422.69,168.92,88.04,0.85,11798,0.63,0
10723,431.16,182.33,76.52,0.91,11059,0.78,0
9593,396.05,162.59,76,0.88,9828,0.74,0
9936,398.28,161.48,80.27,0.87,10216,0.67,0
10201,403.31,166.23,78.99,0.88,10432,0.61,0
12054,439.66,184.58,84.06,0.89,12227,0.73,0
10474,420.12,176.77,76.99,0.9,10762,0.69,0
9733,396.65,163.66,76.43,0.88,9903,0.81,0
11016,421.1,173.16,82.33,0.88,11302,0.78,0
11279,426.21,168.4,86.93,0.86,11651,0.66,0
12289,451.58,189.73,83.08,0.9,12649,0.69,0
12899,456,185,90.24,0.87,13167,0.68,0
9962,404.95,170.92,74.79,0.9,10137,0.58,0
11559,427.03,173.24,87.19,0.86,11840,0.7,0
11023,416.89,163.02,88.59,0.84,11343,0.71,0
12135,432.81,180.88,86.05,0.88,12304,0.64,0
14498,496.55,200.71,93.58,0.88,15053,0.65,0
12451,461.35,191.41,84.16,0.9,12833,0.58,0
11104,420.97,164.94,87.29,0.85,11429,0.63,0
9592,385.78,157.77,78.39,0.87,9760,0.79,0
11288,429.65,173.54,84.3,0.87,11665,0.59,0
11769,427.77,171.66,88.38,0.86,12007,0.63,0
10798,412.01,169.99,81.78,0.88,11000,0.65,0
10241,411.95,167.75,79.11,0.88,10486,0.59,0
12465,451.52,190.45,84.16,0.9,12640,0.6,0
10749,412.42,168.12,82.59,0.87,11012,0.71,0
10826,414.22,168.25,82.89,0.87,11040,0.62,0
11518,428.71,175.94,84.25,0.88,11754,0.66,0
10588,410.94,169.83,80.42,0.88,10783,0.78,0
12489,444.01,175.33,92.48,0.85,12853,0.74,0
11386,431.79,176.88,83.32,0.88,11713,0.68,0
11907,448.06,188.3,82.26,0.9,12156,0.76,0
11411,429.1,175.36,83.65,0.88,11636,0.6,0
9371,401.9,170.57,70.65,0.91,9542,0.78,0
11264,423.39,172.14,84.22,0.87,11476,0.73,0
12495,454.79,186.78,86.49,0.89,12774,0.75,0
11024,414.86,165.83,85.64,0.86,11342,0.64,0
11512,427.57,172.21,85.44,0.87,11802,0.69,0
11708,423.94,173.93,85.93,0.87,11918,0.61,0
10015,402.18,160.39,81.08,0.86,10338,0.69,0
10820,424.78,178.77,78.08,0.9,11081,0.71,0
9802,396.82,166.89,75.12,0.89,9948,0.57,0
10470,419.02,177.06,75.63,0.9,10682,0.6,0
11553,433.78,183.22,80.95,0.9,11729,0.81,0
10731,414.17,170.21,81.2,0.88,10922,0.59,0
11352,422.32,171.02,85.81,0.86,11581,0.79,0
11454,424.95,175.08,84.24,0.88,11646,0.73,0
10634,409.51,167.44,81.81,0.87,10809,0.68,0
12422,444.08,183.13,86.95,0.88,12658,0.62,0
12190,441.79,178.55,87.93,0.87,12478,0.65,0
10534,409.63,167.99,80.67,0.88,10753,0.61,0
12224,438.98,177.14,88.43,0.87,12445,0.61,0
10382,405.21,168.43,78.96,0.88,10599,0.8,0
10763,416.02,171.06,80.67,0.88,10951,0.6,0
13362,460.07,186.35,92.16,0.87,13612,0.74,0
10875,418.98,166.69,85.33,0.86,11334,0.76,0
10657,407.77,168.74,80.82,0.88,10826,0.61,0
11568,429.55,174.59,85.2,0.87,11800,0.6,0
9483,391,157.26,78.63,0.87,9817,0.66,0
10312,398.8,163.54,80.67,0.87,10507,0.81,0
10355,402.67,159.89,83.47,0.85,10621,0.64,0
11592,436.4,178.14,83.72,0.88,11844,0.72,0
10384,416.04,176.74,75.59,0.9,10557,0.57,0
11752,428.66,172.26,89.06,0.86,12082,0.65,0
15062,492.07,198.03,99.11,0.87,15584,0.78,0
12700,452.43,185.61,88.25,0.88,12910,0.68,0
12324,465.67,198.52,80.22,0.91,12557,0.64,0
9638,398.91,168.11,73.47,0.9,9798,0.73,0
12734,447.08,180.25,91.32,0.86,13019,0.79,0
10576,417.02,175.39,77.46,0.9,10729,0.57,0
9858,388.67,155.12,81.84,0.85,10101,0.66,0
12672,450.34,184.4,88.78,0.88,12939,0.78,0
10559,411.09,160.05,86.12,0.84,10889,0.63,0
11062,410.1,165.47,86.06,0.85,11213,0.63,0
12423,436.49,180.12,88.62,0.87,12567,0.66,0
10469,423.79,177.04,76.74,0.9,10859,0.57,0
12220,425.05,170.33,91.94,0.84,12385,0.72,0
10974,413.5,170.57,83.24,0.87,11142,0.76,0
11940,423.67,168.63,91.36,0.84,12191,0.66,0
12659,445.32,179.94,90.13,0.87,12848,0.62,0
8990,389.38,157.75,73.92,0.88,9297,0.63,0
9577,404.54,166.9,74.35,0.9,9855,0.61,0
11226,416.08,166.27,87.1,0.85,11515,0.64,0
10496,407.32,167.93,80.19,0.88,10666,0.7,0
10821,425.27,178.36,78.25,0.9,11101,0.78,0
11898,422.37,166.24,91.88,0.83,12063,0.66,0
10871,414.67,165.75,85.63,0.86,11224,0.77,0
11732,428.18,172.96,86.99,0.86,11900,0.63,0
12051,423.23,168.01,92.2,0.84,12216,0.77,0
11976,444.64,188.98,81.37,0.9,12149,0.56,0
10855,417.32,167.34,84.23,0.86,11135,0.6,0
11212,413.57,169.68,84.63,0.87,11400,0.81,0
10221,405.3,168.63,78.04,0.89,10368,0.6,0
10580,409.09,173.32,78.05,0.89,10731,0.58,0
12712,453.08,192.82,84.61,0.9,12891,0.57,0
10015,402.46,159.73,81.88,0.86,10408,0.61,0
11606,432.31,185.7,80.28,0.9,11756,0.83,0
10770,405.5,158.73,87.61,0.83,11097,0.67,0
10773,414.89,159.68,88.12,0.83,11174,0.63,0
12249,438.9,181.73,86.36,0.88,12428,0.63,0
12356,427.9,173.02,91.67,0.85,12524,0.8,0
12911,446.75,187.87,88.2,0.88,13071,0.77,0
12074,436.46,178.21,87.65,0.87,12300,0.6,0
8652,374.4,151.82,74.14,0.87,8866,0.61,0
10591,410.73,169.75,80.4,0.88,10751,0.6,0
11782,436.53,183.45,82.58,0.89,11985,0.61,0
12627,453.52,191.81,84.54,0.9,12830,0.73,0
11945,414.15,162.35,94.95,0.81,12106,0.8,0
11506,433.7,183.94,80.16,0.9,11676,0.72,0
13057,445.18,177.81,94.51,0.85,13348,0.64,0
11415,424.96,172.7,85.29,0.87,11735,0.69,0
12067,423.36,168.37,92.05,0.84,12274,0.65,0
11506,433.34,183.45,80.4,0.9,11675,0.62,0
12483,428.15,170.3,94.28,0.83,12680,0.74,0
11714,412.2,161.31,93.23,0.82,11886,0.76,0
10119,403.54,168.58,77.24,0.89,10317,0.77,0
12175,431.73,178.56,87.79,0.87,12345,0.8,0
12487,437.12,174.21,92.42,0.85,12808,0.7,0
13619,467.77,193.68,90.47,0.88,13926,0.59,0
12184,434.41,181.75,85.97,0.88,12336,0.73,0
13481,447.92,182.99,94.37,0.86,13647,0.78,0
13267,465.03,193.77,88.84,0.89,13543,0.66,0
12378,454.06,195.47,81.29,0.91,12570,0.56,0
12942,441.74,175.56,95.29,0.84,13310,0.7,0
10919,428.7,182.93,77.9,0.9,11162,0.61,0
13635,455.55,189.43,92.08,0.87,13785,0.75,0
12676,437.96,178.24,91.7,0.86,12887,0.69,0
13079,436.05,174.89,95.94,0.84,13228,0.77,0
11779,440.98,191.88,78.73,0.91,11918,0.58,0
12583,434,171.66,94.47,0.83,12897,0.74,0
14608,483.16,201.03,93.46,0.89,14845,0.66,0
11108,403.62,164.11,86.64,0.85,11256,0.8,0
13932,462.02,187.78,95.78,0.86,14180,0.7,0
11772,436.6,181.49,83.73,0.89,11984,0.57,0
14960,482.14,199.54,96.22,0.88,15149,0.61,0
10956,422.17,178.35,79.16,0.9,11131,0.57,0
12818,439.95,179.2,91.87,0.86,13005,0.63,0
11091,416.95,171.77,82.73,0.88,11292,0.61,0
10246,406.37,163.89,81.51,0.87,10655,0.71,0
13710,467.4,193.89,90.85,0.88,13915,0.73,0
11051,424.98,180.87,78.27,0.9,11240,0.57,0
10690,404.64,165.37,83.37,0.86,10855,0.62,0
11337,433.98,184.35,78.87,0.9,11506,0.66,0
11088,430.59,184.72,77.01,0.91,11263,0.63,0
12735,440.73,175.25,94.1,0.84,13037,0.8,0
13607,461.05,190.51,91.71,0.88,13772,0.61,0
10193,409.8,174.17,75.03,0.9,10377,0.76,0
11883,440.54,187.21,82.02,0.9,12057,0.56,0
12154,448.06,186.78,83.9,0.89,12445,0.63,0
13629,470.68,202.24,86.4,0.9,13785,0.57,0
11848,432.37,178.35,86.12,0.88,12045,0.6,0
11923,439.71,183.16,83.9,0.89,12116,0.59,0
13264,447.95,175.38,98.3,0.83,13502,0.66,0
11116,409.54,166.39,86.13,0.86,11313,0.62,0
12200,447.21,191.14,81.57,0.9,12367,0.57,0
13617,465,189.26,92.45,0.87,13872,0.62,0
13270,459.87,188.89,90.75,0.88,13507,0.6,0
10559,424.85,179.21,76.39,0.9,10770,0.67,0
12005,440.27,180.68,85.74,0.88,12319,0.6,0
12128,441.71,184.31,84.94,0.89,12327,0.62,0
11923,435.29,174.07,88.95,0.86,12187,0.62,0
11942,424.78,168.72,91.57,0.84,12188,0.79,0
10877,424.58,175.61,80.03,0.89,11152,0.62,0
12676,431.77,172.61,94.47,0.84,12872,0.73,0
12124,431.75,173.8,89.9,0.86,12389,0.77,0
12299,437.13,175,91.06,0.85,12551,0.62,0
12799,443.42,175.33,94.26,0.84,13066,0.63,0
13414,459.28,191.06,90.21,0.88,13611,0.76,0
14771,471.91,193.91,98.03,0.86,14976,0.61,0
11146,425.96,179.8,79.56,0.9,11302,0.58,0
13149,463.31,189.87,89.23,0.88,13421,0.79,0
13880,479.64,203.02,87.38,0.9,14160,0.77,0
12432,446.49,183.42,87.73,0.88,12677,0.59,0
12962,456.71,186,90.17,0.87,13224,0.61,0
12826,452.82,181.86,91.53,0.86,13129,0.61,0
12281,437.46,179.54,88.18,0.87,12532,0.75,0
12622,458.27,189.7,86.54,0.89,13019,0.76,0
12060,451.59,187.83,82.86,0.9,12367,0.6,0
11140,429.8,179.2,80.08,0.89,11346,0.59,0
12421,464.64,200.6,79.92,0.92,12699,0.55,0
12900,442.69,181.08,91.61,0.86,13112,0.79,0
11307,437.88,181.04,80.66,0.9,11662,0.72,0
11290,427.59,180.14,80.43,0.89,11427,0.57,0
11415,426.17,173.88,85.33,0.87,11634,0.6,0
10767,428.35,181.78,75.9,0.91,11002,0.7,0
10516,423.4,175.92,77.74,0.9,10787,0.64,0
11568,429.07,178.33,83.64,0.88,11790,0.75,0
12503,449.6,184.01,88.26,0.88,12803,0.78,0
12496,449.74,181.12,89.78,0.87,12870,0.68,0
11842,441.91,187.7,80.81,0.9,12044,0.63,0
13130,463.28,184.31,91.93,0.87,13485,0.71,0
13355,466.32,193.73,88.7,0.89,13597,0.61,0
12653,441.49,176.02,93.19,0.85,12955,0.76,0
12518,460.85,188.44,86.61,0.89,12903,0.73,0
13704,472.06,191.97,92.88,0.88,14102,0.75,0
14561,487.65,202.91,92.16,0.89,14862,0.7,0
12729,458.39,185,88.84,0.88,13085,0.6,0
11215,421.18,179.53,79.69,0.9,11373,0.58,0
12822,459.68,190.3,87.41,0.89,13167,0.66,0
12770,451.74,191.07,86.16,0.89,12910,0.58,0
13316,445.05,179.46,95.03,0.85,13517,0.81,0
11169,431.8,188.45,75.71,0.92,11332,0.54,0
12071,441.18,178.04,87.77,0.87,12442,0.74,0
10250,407.29,165.72,79.96,0.88,10512,0.72,0
12730,454.44,186.89,87.87,0.88,12943,0.67,0
12768,450.6,188.64,86.67,0.89,12961,0.8,0
11182,429.6,181.43,79.18,0.9,11389,0.68,0
12390,454.49,195.73,81.36,0.91,12550,0.6,0
14753,495.26,203.72,93.18,0.89,15153,0.63,0
13742,484.34,195.28,91.24,0.88,14224,0.67,0
12981,451.33,183.76,91.08,0.87,13231,0.75,0
11255,442.62,189.5,76.37,0.92,11500,0.78,0
13331,461.31,193.56,88.8,0.89,13500,0.58,0
12914,464.18,182.7,91.96,0.86,13385,0.64,0
